q_bps,S_eff_bps,z_lat,z_eng,z_sem,P,B,rate,sinr_db,per,mos,sWER_raw,sWER_clip,sWER,P_tx_W,E_slot_J,violate_lat,violate_eng,violate_sem,arrivals_bps,delta_queue_used,Q_t_used,energy_budget_per_slot_j,semantic_budget,latency_budget_q_bps,action_in_guard_set,fallback_used,feasible_set_nonempty,t,algorithm,seed,V
1705964.5401924795,1705964.5401924795,1058710866.2738909,0.0,4.078076058524566,1.6,3.0,1705964.5401924795,1.6119430539884103,0.9528345441458275,3.4966905199481353,0.3758273700129662,0.3758273700129662,0.3758273700129662,1.6,0.032,0,0,1,400.0,0.08,1058710866.2738909,0.5,0.3,400.0,1,0,1,248,lagrangian_ppo,2027,800.0
1949934.2311905297,1949934.2311905297,1060416430.8140833,0.0,4.153903428537532,1.6,3.0,1949934.2311905297,2.3234368450286818,0.9446748969050592,3.5804295658071412,0.3548926085482147,0.3548926085482147,0.3548926085482147,1.6,0.032,0,0,1,400.0,0.08,1060416430.8140833,0.5,0.3,400.0,1,0,1,249,lagrangian_ppo,2027,800.0
2424378.1131278584,2424378.1131278584,1062365965.0452739,0.0,4.208796037085747,1.6,3.0,2424378.1131278584,3.5272395943257466,0.9276566889327899,3.7500215184193797,0.312494620395155,0.312494620395155,0.312494620395155,1.6,0.032,0,0,1,400.0,0.08,1062365965.0452739,0.5,0.3,400.0,1,0,1,250,lagrangian_ppo,2027,800.0
1564213.80270652,1564213.80270652,1064789943.1584017,0.0,4.221290657480902,1.6,3.0,1564213.80270652,1.159618183463782,0.9573988511689925,3.4493225923159194,0.38766935192102014,0.38766935192102014,0.38766935192102014,1.6,0.032,0,0,1,400.0,0.08,1064789943.1584017,0.5,0.3,400.0,1,0,1,251,lagrangian_ppo,2027,800.0
1310166.7294184915,1310166.7294184915,1066353756.9611082,0.0,4.308960009401923,1.6,3.0,1310166.7294184915,0.25542202056064767,0.9652650361846126,3.3669975177425475,0.4082506205643631,0.4082506205643631,0.4082506205643631,1.6,0.032,0,0,1,400.0,0.08,1066353756.9611082,0.5,0.3,400.0,1,0,1,252,lagrangian_ppo,2027,800.0
1908855.662873479,1908855.662873479,1067663523.6905267,0.0,4.417210629966286,1.6,3.0,1908855.662873479,2.2088321076533486,0.9460761846868018,3.5661447563595816,0.35846381091010465,0.35846381091010465,0.35846381091010465,1.6,0.032,0,0,1,400.0,0.08,1067663523.6905267,0.5,0.3,400.0,1,0,1,253,lagrangian_ppo,2027,800.0
1788938.628114807,1788938.628114807,1069571979.3534002,0.0,4.475674440876391,1.6,3.0,1788938.628114807,1.8626206674625116,0.9501030975018568,3.524866926754576,0.368783268311356,0.368783268311356,0.368783268311356,1.6,0.032,0,0,1,400.0,0.08,1069571979.3534002,0.5,0.3,400.0,1,0,1,254,lagrangian_ppo,2027,800.0
1672650.1565207143,1672650.1565207143,1071360517.981515,0.0,4.544457709187747,1.6,3.0,1672650.1565207143,1.50849527472743,0.953918751259942,3.4854695743114283,0.3786326064221429,0.3786326064221429,0.3786326064221429,1.6,0.032,0,0,1,400.0,0.08,1071360517.981515,0.5,0.3,400.0,1,0,1,255,lagrangian_ppo,2027,800.0
6903680.174156646,6903680.174156646,1073032768.1380358,0.0,4.62309031560989,1.0615384615384615,2.0,6903680.174156646,12.985155262971979,0.3700093702023451,4.99620565438713,0.0009485864032173943,0.0009485864032173943,0.0009485864032173943,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,1073032768.1380358,0.5,0.3,400.0,1,0,1,256,lagrangian_ppo,2027,800.0
6993251.394765282,6993251.394765282,1079936048.3121924,0.0,4.62309031560989,0.9538461538461538,2.0,6993251.394765282,13.13330468475208,0.35746143674299014,4.997019146688863,0.0007452133277844113,0.0007452133277844113,0.0007452133277844113,0.9538461538461538,0.019076923076923075,0,0,0,400.0,0.08,1079936048.3121924,0.5,0.3,400.0,1,0,1,257,lagrangian_ppo,2027,800.0
3444038.806338096,3444038.806338096,1086928899.7069578,0.0,4.62309031560989,0.9538461538461538,1.0,3444038.806338096,9.949002011561728,0.37219924774846974,4.878010296295883,0.03049742592602926,0.03049742592602926,0.03049742592602926,0.9538461538461538,0.019076923076923075,0,0,0,400.0,0.08,1086928899.7069578,0.5,0.3,400.0,1,0,1,258,lagrangian_ppo,2027,800.0
2758093.3722302727,2758093.3722302727,1090372538.513296,0.0,4.62309031560989,0.7384615384615385,1.0,2758093.3722302727,7.608005261030894,0.5618605384307126,4.530594953094173,0.11735126172645677,0.11735126172645677,0.11735126172645677,0.7384615384615385,0.01476923076923077,0,0,0,400.0,0.08,1090372538.513296,0.5,0.3,400.0,1,0,1,259,lagrangian_ppo,2027,800.0
