timestamp,algorithm,seed,time_slot,V,window,grid_density,scenario_id,mos,swer,s_t,D_t,q_semantic,q_energy,violation_flag,q_violate_flag,d_violate_flag,energy_violate_flag,D_bar,V_T,S,drift_level,power,slot_duration_ms,energy_cum
2025-12-02T02:55:53.493917Z,lagrangian_ppo,2029,87,800.0,250,14,stationary,4.999422997343562,0.00014425066410943445,1.0,0.00014425066410943445,,,0,0,0,0,0.3,10.0,5,low,1.0615384615384615,20.0,1.892307692307692
2025-12-02T02:55:53.494955Z,lagrangian_ppo,2029,88,800.0,250,14,stationary,4.970279396637278,0.007430150840680461,1.0,0.007430150840680461,,,0,0,0,0,0.3,10.0,5,low,0.5230769230769231,20.0,1.9027692307692305
2025-12-02T02:55:53.494955Z,lagrangian_ppo,2029,89,800.0,250,14,stationary,4.999999427196889,1.432007776619841e-07,1.0,1.432007776619841e-07,,,0,0,0,0,0.3,10.0,5,low,1.3846153846153846,20.0,1.9304615384615382
2025-12-02T02:55:53.494955Z,lagrangian_ppo,2029,90,800.0,250,14,stationary,4.134803545124923,0.21629911371876936,1.0,0.21629911371876936,,,0,0,0,0,0.3,10.0,5,low,0.2,20.0,1.9344615384615382
2025-12-02T02:55:53.494955Z,lagrangian_ppo,2029,91,800.0,250,14,stationary,4.738486716153716,0.06537832096157094,1.0,0.06537832096157094,,,0,0,0,0,0.3,10.0,5,low,0.4153846153846154,20.0,1.9427692307692306
2025-12-02T02:55:53.494955Z,lagrangian_ppo,2029,92,800.0,250,14,stationary,4.999933966040991,1.650848975222272e-05,1.0,1.650848975222272e-05,,,0,0,0,0,0.3,10.0,5,low,1.6,20.0,1.9747692307692306
2025-12-02T02:55:53.494955Z,lagrangian_ppo,2029,93,800.0,250,14,stationary,4.800236125302504,0.04994096867437402,1.0,0.04994096867437402,,,0,0,0,0,0.3,10.0,5,low,0.7384615384615385,20.0,1.9895384615384615
2025-12-02T02:55:53.494955Z,lagrangian_ppo,2029,94,800.0,250,14,stationary,3.9356631413552394,0.2660842146611902,1.0,0.2660842146611902,,,0,0,0,0,0.3,10.0,5,low,0.2,20.0,1.9935384615384615
2025-12-02T02:55:53.495968Z,lagrangian_ppo,2029,95,800.0,250,14,stationary,4.274412485813958,0.1813968785465106,1.0,0.1813968785465106,,,0,0,0,0,0.3,10.0,5,low,0.2,20.0,1.9975384615384615
2025-12-02T02:55:53.495968Z,lagrangian_ppo,2029,96,800.0,250,14,stationary,4.675861775328052,0.08103455616798702,1.0,0.08103455616798702,,,0,0,0,0,0.3,10.0,5,low,0.2,20.0,2.0015384615384613
2025-12-02T02:55:53.495968Z,lagrangian_ppo,2029,97,800.0,250,14,stationary,4.998759896022675,0.00031002599433105593,1.0,0.00031002599433105593,,,0,0,0,0,0.3,10.0,5,low,1.6,20.0,2.0335384615384613
2025-12-02T02:55:53.495968Z,lagrangian_ppo,2029,98,800.0,250,14,stationary,4.999223158706848,0.00019421032328792955,1.0,0.00019421032328792955,,,0,0,0,0,0.3,10.0,5,low,1.6,20.0,2.0655384615384613
2025-12-02T02:55:53.495968Z,lagrangian_ppo,2029,99,800.0,250,14,stationary,4.803217262039616,0.049195684490096016,1.0,0.049195684490096016,,,0,0,0,0,0.3,10.0,5,low,0.4153846153846154,20.0,2.0738461538461537
2025-12-02T02:55:53.495968Z,lagrangian_ppo,2029,100,800.0,250,14,stationary,4.9991800042981485,0.00020499892546282017,1.0,0.00020499892546282017,,,0,0,0,0,0.3,10.0,5,low,0.9538461538461538,20.0,2.0929230769230767
2025-12-02T02:55:53.495968Z,lagrangian_ppo,2029,101,800.0,250,14,stationary,4.999724675721868,6.883106953296784e-05,1.0,6.883106953296784e-05,,,0,0,0,0,0.3,10.0,5,low,1.276923076923077,20.0,2.1184615384615384
2025-12-02T02:55:53.496965Z,lagrangian_ppo,2029,102,800.0,250,14,stationary,4.9999968512854,7.871786501015641e-07,1.0,7.871786501015641e-07,,,0,0,0,0,0.3,10.0,5,low,0.9538461538461538,20.0,2.1375384615384614
2025-12-02T02:55:53.496965Z,lagrangian_ppo,2029,103,800.0,250,14,stationary,4.344123371175966,0.1639691572060084,1.0,0.1639691572060084,,,0,0,0,0,0.3,10.0,5,low,0.5230769230769231,20.0,2.1479999999999997
2025-12-02T02:55:53.496965Z,lagrangian_ppo,2029,104,800.0,250,14,stationary,4.994752312360365,0.001311921909908728,1.0,0.001311921909908728,,,0,0,0,0,0.3,10.0,5,low,1.276923076923077,20.0,2.1735384615384614
2025-12-02T02:55:53.496965Z,lagrangian_ppo,2029,105,800.0,250,14,stationary,4.998863262268332,0.0002841844329167905,1.0,0.0002841844329167905,,,0,0,0,0,0.3,10.0,5,low,1.1692307692307693,20.0,2.1969230769230768
2025-12-02T02:55:53.496965Z,lagrangian_ppo,2029,106,800.0,250,14,stationary,4.997447849931947,0.0006380375170131541,1.0,0.0006380375170131541,,,0,0,0,0,0.3,10.0,5,low,1.1692307692307693,20.0,2.220307692307692
2025-12-02T02:55:53.496965Z,lagrangian_ppo,2029,107,800.0,250,14,stationary,4.998136559932382,0.00046586001690450575,1.0,0.00046586001690450575,,,0,0,0,0,0.3,10.0,5,low,0.8461538461538463,20.0,2.237230769230769
2025-12-02T02:55:53.496965Z,lagrangian_ppo,2029,108,800.0,250,14,stationary,4.999049010235858,0.00023774744103558472,1.0,0.00023774744103558472,,,0,0,0,0,0.3,10.0,5,low,1.6,20.0,2.269230769230769
2025-12-02T02:55:53.497975Z,lagrangian_ppo,2029,109,800.0,250,14,stationary,4.969726647105894,0.007568338223526612,1.0,0.007568338223526612,,,0,0,0,0,0.3,10.0,5,low,0.9538461538461538,20.0,2.288307692307692
2025-12-02T02:55:53.497975Z,lagrangian_ppo,2029,110,800.0,250,14,stationary,4.987803365252947,0.0030491586867631656,1.0,0.0030491586867631656,,,0,0,0,0,0.3,10.0,5,low,0.6307692307692307,20.0,2.300923076923077
2025-12-02T02:55:53.497975Z,lagrangian_ppo,2029,111,800.0,250,14,stationary,4.508881239289319,0.12277969017767024,1.0,0.12277969017767024,,,0,0,0,0,0.3,10.0,5,low,0.3076923076923077,20.0,2.307076923076923
2025-12-02T02:55:53.497975Z,lagrangian_ppo,2029,112,800.0,250,14,stationary,4.9773324163544,0.0056668959113998826,1.0,0.0056668959113998826,,,0,0,0,0,0.3,10.0,5,low,0.8461538461538463,20.0,2.324
2025-12-02T02:55:53.497975Z,lagrangian_ppo,2029,113,800.0,250,14,stationary,4.820452976869573,0.0448867557826067,1.0,0.0448867557826067,,,0,0,0,0,0.3,10.0,5,low,1.0615384615384615,20.0,2.3452307692307692
2025-12-02T02:55:53.497975Z,lagrangian_ppo,2029,114,800.0,250,14,stationary,4.664693443531993,0.08382663911700175,1.0,0.08382663911700175,,,0,0,0,0,0.3,10.0,5,low,0.2,20.0,2.3492307692307692
